Entity,Code,Year,Renewables (% equivalent primary energy),Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Electricity from wind (TWh)_x,Electricity from hydro (TWh)_x,Electricity from solar (TWh)_x,Other renewables including bioenergy (TWh),Renewables (% electricity),Electricity from hydro (TWh)_y,Hydro (% equivalent primary energy),Hydro (% electricity),Electricity from wind (TWh)_y,Wind (% equivalent primary energy),Wind (% electricity),Electricity from solar (TWh)_y,Solar (% equivalent primary energy),Solar (% electricity),Biofuels Production - TWh - Total
Switzerland,CHE,2004,28.4365,0.97,18,6,33.751717,0.01,30.94,0.02,0.15,52.170998,30.94,27.540138,51.869236,0.01,0.00489234,0.016764458,0.02,0.014687324,0.033528917,
Switzerland,CHE,2005,27.377468,1016,21,8,31.229898,0.01,28.66,0.02,0.16,53.49527,28.66,26.395624,53.142963,0.01,0.0067643914,0.018542554,0.02,0.01774927,0.03708511,
Switzerland,CHE,2006,26.049185,1135,24,15,30.961859,0.01,28.27,0.02,0.16,49.128258,28.27,24.989973,48.800278,0.01,0.012106829,0.017262213,0.02,0.019370912,0.034524426,
Switzerland,CHE,2007,29.711977,1179,29,16,35.253403,0.02,32.36,0.03,0.15,52.46536,32.36,28.59582,52.143085,0.02,0.012978412,0.032226875,0.03,0.023523396,0.048340313,
Switzerland,CHE,2008,29.249441,1229,37,19,36.039383,0.02,33.21,0.03,0.15,53.268494,33.21,28.116545,52.949615,0.02,0.014823073,0.031887755,0.03,0.028866,0.047831632,
Switzerland,CHE,2009,28.93271,1229,54,23,35.72711,0.02,32.83,0.05,0.13,53.01766,32.83,27.780495,52.696632,0.02,0.01788425,0.03210273,0.05,0.041989014,0.08025682,
Switzerland,CHE,2010,29.882568,1272,94,37,36.06428,0.04,33.26,0.09,0.14,54.037067,33.26,28.617752,53.601933,0.04,0.029360253,0.064464144,0.09,0.074590944,0.14504433,
Switzerland,CHE,2011,28.442818,1385,168,0.07,32.393364,0.07,29.91,0.17,0.15,51.18243,29.91,26.91353,50.523647,0.07,0.058158435,0.11824324,0.17,0.13958022,0.28716215,
Switzerland,CHE,2012,31.854078,1527,299,88,38.60409,0.09,35.78,0.3,0.15,56.59966,35.78,30.16268,55.758144,0.09,0.06875736,0.14025246,0.3,0.23361878,0.46750823,
Switzerland,CHE,2013,30.987797,1607,0.5,0.09,38.464718,0.09,35.63,0.5,0.15,56.19592,35.63,29.116404,55.052532,0.09,0.06812672,0.13906057,0.5,0.37848195,0.7725587,
Switzerland,CHE,2014,32.27639,1671,842,101,38.04005,0.1,35.12,0.84,0.14,54.89839,35.12,29.981306,53.260536,0.1,0.079603255,0.151653,0.84,0.66362315,1.2738853,
Switzerland,CHE,2015,33.1626,1601,1119,0.11,38.26185,0.11,35.38,1.12,0.12,59.098953,35.38,30.657255,56.92679,0.11,0.08813735,0.17699115,1.12,0.89659727,1.8020917,
Switzerland,CHE,2016,32.287403,1725,1333,109,34.62793,0.11,31.98,1.33,0.15,58.38261,31.98,29.324347,55.61739,0.11,0.09230569,0.19130434,1.33,1.1288388,2.3130436,
Switzerland,CHE,2017,32.014774,1838,1683,133,34.095364,0.13,31.48,1.68,0.16,59.078064,31.48,28.637695,55.59873,0.13,0.111710615,0.22960085,1.68,1.413601,2.9671495,
Switzerland,CHE,2018,31.950867,1811,1945,122,34.60919,0.12,32.1,1.95,0.15,55.114822,32.1,28.454914,51.549698,0.12,0.10030569,0.19270916,1.95,1.5991362,3.131524,
Switzerland,CHE,2019,33.137398,1862,2178,146,37.63397,0.15,35.16,2.18,0.15,56.601505,35.16,29.54292,52.87218,0.15,0.11461098,0.22556393,2.18,1.7097447,3.2781954,
Switzerland,CHE,2020,36.21057,1968,2599,145,37.463486,0.15,37.87,2.6,0.17,60.519287,37.87,31.844797,56.186943,0.15,0.123253234,0.22255194,2.6,2.209208,3.8575666,
Switzerland,CHE,2021,36.716644,1.9268767,3.0062954,0.14460382,36.356102,0.15,36.96,2.89,0.11,66.05731,36.96,31.890774,60.869564,0.15,0.12684327,0.24703558,2.89,2.6370564,4.759552,
Taiwan,TWN,1965,10.86843,0.0,0.0,0.0,2586,0.0,2586,0.0,0.0,,2586,10.86843,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1966,10.439054,0.0,0.0,0.0,2661,0.0,2661,0.0,0.0,,2661,10.439054,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1967,9.467523,0.0,0.0,0.0,2634,0.0,2634,0.0,0.0,,2634,9.467523,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1968,12.089816,0.0,0.0,0.0,3864,0.0,3864,0.0,0.0,,3864,12.089816,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1969,9.123023,0.0,0.0,0.0,3052,0.0,3052,0.0,0.0,,3052,9.123023,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1970,7.867681,0.0,0.0,0.0,2865,0.0,2865,0.0,0.0,,2865,7.867681,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1971,6.759338,0.0,0.0,0.0,3091,0.0,3091,0.0,0.0,,3091,6.759338,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1972,7.4420853,0.0,0.0,0.0,3636,0.0,3636,0.0,0.0,,3636,7.4420853,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1973,5.9530554,0.0,0.0,0.0,3399,0.0,3399,0.0,0.0,,3399,5.9530554,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1974,8.604859,0.0,0.0,0.0,4705,0.0,4705,0.0,0.0,,4705,8.604859,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1975,8.733822,0.0,0.0,0.0,5261,0.0,5261,0.0,0.0,,5261,8.733822,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1976,5.838051,0.0,0.0,0.0,4282,0.0,4282,0.0,0.0,,4282,5.838051,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1977,4.9982214,0.0,0.0,0.0,4023,0.0,4023,0.0,0.0,,4023,4.9982214,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1978,5.2226777,0.0,0.0,0.0,4966,0.0,4966,0.0,0.0,,4966,5.2226777,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1979,4.524598,0.0,0.0,0.0,4567,0.0,4567,0.0,0.0,,4567,4.524598,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1980,2.749599,0.0,0.0,0.0,2926,0.0,2926,0.0,0.0,,2926,2.749599,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1981,4.8077273,0.0,0.0,0.0,4791,0.0,4791,0.0,0.0,,4791,4.8077273,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1982,4.304235,0.00828249,0.0,0.0,4.7812243,0.0,4.7812243,0.0,0.00828249,,4.7812243,4.297092,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1983,4.0560904,0.004545145,0.0,0.0,4.98775,0.0,4.98775,0.0,0.004545145,,4.98775,4.052549,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1984,3.418206,0.00350599,0.0,0.0,4.385302,0.0,4.385302,0.0,0.00350599,,4.385302,3.4155867,,0.0,0.0,,0.0,0.0,,
Taiwan,TWN,1985,4.4680967,0.00295588,0.0,0.0,6.0011296,0.0,6.0011296,0.0,0.00295588,10.80712,6.0011296,4.465986,10.8018,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1986,4.194708,0.0045321,0.0,0.0,6.1299214,0.0,6.1299214,0.0,0.0045321,9.841289,6.1299214,4.191734,9.834017,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1987,3.481769,0.0028272,0.0,0.0,5.508951,0.0,5.508951,0.0,0.0028272,7.9674087,5.508951,3.4800556,7.963322,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1988,2.674821,0.00310436,0.0,0.0,4.673866,0.0,4.673866,0.0,0.00310436,6.132828,4.673866,2.6731179,6.128758,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1989,2.7342827,0.19544277,0.0,0.0,4.8634553,0.0,4.8634553,0.0,0.19544277,6.018356,4.8634553,2.6207952,5.7858458,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1990,3.3431942,0.21162774,0.0,0.0,6.38118,0.0,6.38118,0.0,0.21162774,7.3096232,6.38118,3.2278013,7.074986,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1991,1.9690255,0.24322364,0.0,0.0,3.8536472,0.0,3.8536472,0.0,0.24322364,4.130845,3.8536472,1.8435191,3.8856041,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1992,3.0788274,0.2616219,0.0,0.0,6.555993,0.0,6.555993,0.0,0.2616219,6.46037,6.555993,2.9517674,6.2124577,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1993,1.8557117,0.2327173,0.0,0.0,4.108831,0.0,4.108831,0.0,0.2327173,3.7685075,4.108831,1.7488519,3.5665061,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1994,2.141311,0.25695983,0.0,0.0,5.0615253,0.0,5.0615253,0.0,0.25695983,4.2672524,5.0615253,2.0300536,4.0610824,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1995,1.9825535,0.3838267,0.0,0.0,4.839462,0.0,4.839462,0.0,0.3838267,3.9238408,4.839462,1.8261933,3.6355023,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1996,1.9023186,0.46987763,0.0,0.0,4.7430544,0.0,4.7430544,0.0,0.46987763,3.6720493,4.7430544,1.7185277,3.341062,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1997,1.9892831,0.5255885,0.0,0.0,5.2454824,0.0,5.2454824,0.0,0.5255885,3.8349447,5.2454824,1.7951086,3.4856846,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1998,2.2135477,0.6072004,0.0,0.0,6.2018576,0.0,6.2018576,0.0,0.6072004,4.1715035,6.2018576,2.001953,3.799508,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,1999,1.8112775,0.7588659,0.0,0.0,5.051025,0.0,5.051025,0.0,0.7588659,3.4364924,5.051025,1.5585027,2.9876308,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,TWN,2000,1.6464219,1.0473703,0.00012,0.00138286,4.5599804,0.0,4.56,0.0,1.05,3.107689,4.56,1.3189446,2.5260358,0.0,0.00039941896,0.0,0.0,3.477934e-05,0.0,
Taiwan,TWN,2001,1.820539,1.3202769,0.000264,0.012228773,5.0902977,0.01,5.09,0.0,1.33,3.4858506,5.09,1.4175481,2.7594059,0.01,0.0034054741,0.005421229,0.0,7.3464216e-05,0.0,
Taiwan,TWN,2002,1.2093642,1.5993352,0.000348,0.0158796,2.778901,0.02,2.78,0.0,1.61,2.2586427,2.78,0.73955023,1.4238156,0.02,0.0042260517,0.010243278,0.0,9.269657e-05,0.0,
Taiwan,TWN,2003,1.2677935,1.7726351,0.000461,0.02376162,3.0345163,0.02,3.03,0.0,1.79,2.3586745,3.03,0.7679074,1.4766082,0.02,0.0060130605,0.009746589,0.0,0.000116585725,0.0,
Taiwan,TWN,2004,1.2749457,1.8489127,0.000584,0.025252812,3.2098691,0.03,3.21,0.0,1.87,2.3760812,3.21,0.7745092,1.4926068,0.03,0.006093242,0.013949595,0.0,0.00014095088,0.0,
Taiwan,TWN,2005,1.473228,1.8503994,0.00096,0.09130043,4.0713735,0.09,4.07,0.0,1.87,2.695936,4.07,0.963311,1.8196452,0.09,0.021602215,0.04023785,0.0,0.00022723446,0.0,
Taiwan,TWN,2006,1.475401,1.8496343,0.001457,0.27607474,4.088351,0.28,4.09,0.0,1.86,2.6897504,4.09,0.93650126,1.7658234,0.28,0.063239284,0.12088767,0.0,0.0003331961,0.0,
Taiwan,TWN,2007,1.5262464,1.8839118,0.00218,0.43953452,4.41755,0.44,4.42,0.0,1.9,2.826205,4.42,0.96510035,1.8479034,0.44,0.096024916,0.18395418,0.0,0.00047645322,0.0,
Taiwan,TWN,2008,1.5631176,1.8168589,0.004473143,0.5882652,4.305105,0.59,4.31,0.0,1.83,2.865781,4.31,0.96661776,1.8352921,0.59,0.13208215,0.25123486,0.0,0.0010054291,0.0,
Taiwan,TWN,2009,1.4994724,1.7474228,0.009112535,0.78663546,3.7482882,0.79,3.75,0.01,1.76,2.7829232,3.75,0.8592098,1.6538767,0.79,0.18031828,0.3484167,0.01,0.0020884932,0.0044103377,
Taiwan,TWN,2010,1.5620868,1.8338163,0.021727003,1.0263377,4.1941013,1.03,4.19,0.02,1.85,2.9057376,4.19,0.8912163,1.7172132,1.03,0.21808937,0.42213115,0.02,0.0046168305,0.008196721,
Taiwan,TWN,2011,1.6331027,1.8345631,0.061622538,1.4926766,3.9997265,1.49,4.0,0.06,1.85,2.9686685,4.0,0.85085857,1.6046857,1.49,0.3175359,0.5977454,0.06,0.013108911,0.024070285,
Taiwan,TWN,2012,1.9954244,1.8303318,0.15986983,1.4134685,5.669558,1.41,5.67,0.16,1.85,3.6737664,5.67,1.2068933,2.2915573,1.41,0.3008887,0.56985813,0.16,0.034031905,0.06466476,
Taiwan,TWN,2013,1.9780341,1.8484012,0.32109624,1.6400076,5.4228897,1.64,5.42,0.32,1.86,3.708758,5.42,1.1233313,2.1754837,1.64,0.33972144,0.65826446,0.32,0.06651389,0.12844184,
Taiwan,TWN,2014,1.7324574,1.912524,0.5287621,1.5004843,4.317862,1.5,4.32,0.53,1.93,3.2236714,4.32,0.8697575,1.6819156,1.5,0.30224624,0.58399844,0.53,0.106509835,0.2063461,
Taiwan,TWN,2015,1.8325284,1.9383065,0.85026795,1.5252357,4.470146,1.53,4.47,0.85,1.95,3.4494925,4.47,0.8959219,1.7521852,1.53,0.3056929,0.5997413,0.85,0.1704136,0.3331896,
Taiwan,TWN,2016,2.2558503,1.9036957,1.1090046,1.4571018,6.562041,1.46,6.56,1.11,1.92,4.236638,6.56,1.2987136,2.5151446,1.46,0.28837946,0.559773,1.11,0.21948652,0.42558086,
Taiwan,TWN,2017,2.1802807,1.8582038,1.6674529,1.7224586,5.446815,1.72,5.45,1.67,1.87,4.012288,5.45,1.0731953,2.0417337,1.72,0.33937898,0.6443637,1.67,0.3285411,0.6256322,
Taiwan,TWN,2018,2.1791105,1.9685836,2.71208,1.7071841,4.481584,1.71,4.48,2.71,1.98,3.9976485,4.48,0.86607224,1.6460905,1.71,0.3299156,0.62830687,2.71,0.5241131,0.9957378,
Taiwan,TWN,2019,2.7165449,1.9841806,4.0159483,1.8922317,5.544796,1.89,5.54,4.02,2.0,4.9634657,5.54,1.0871145,2.0444312,1.89,0.3709915,0.6974684,4.02,0.78736806,1.4835043,
Taiwan,TWN,2020,2.7744627,1.9713054,6.0746737,2.3088717,3.0191524,2.31,3.02,6.07,1.99,4.837253,3.02,0.6070697,1.091001,2.31,0.46425155,0.8345074,6.07,1.2214522,2.1928399,
Taiwan,TWN,2021,3.0361571,1.980124,7.920296,2.2420712,3.4688082,2.21,3.47,7.97,2.0,5.438749,3.47,0.6564165,1.205908,2.21,0.42427614,0.7680278,7.97,1.4987893,2.7697654,
Thailand,THA,1965,8.098696,0.0,0.0,0.0,841,0.0,841,0.0,0.0,,841,8.098696,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1966,8.597767,0.0,0.0,0.0,1064,0.0,1064,0.0,0.0,,1064,8.597767,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1967,9.705655,0.0,0.0,0.0,1368,0.0,1368,0.0,0.0,,1368,9.705655,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1968,7.769662,0.0,0.0,0.0,1405,0.0,1405,0.0,0.0,,1405,7.769662,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1969,5.4768367,0.0,0.0,0.0,1046,0.0,1046,0.0,0.0,,1046,5.4768367,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1970,7.854706,0.0,0.0,0.0,1787,0.0,1787,0.0,0.0,,1787,7.854706,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1971,8.126887,0.0,0.0,0.0,2048,0.0,2048,0.0,0.0,,2048,8.126887,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1972,5.650623,0.0,0.0,0.0,1728,0.0,1728,0.0,0.0,,1728,5.650623,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1973,5.797546,0.0,0.0,0.0,1.88,0.0,1.88,0.0,0.0,,1.88,5.797546,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1974,7.2853966,0.0,0.0,0.0,2458,0.0,2458,0.0,0.0,,2458,7.2853966,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1975,9.127364,0.0,0.0,0.0,3399,0.0,3399,0.0,0.0,,3399,9.127364,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1976,9.248512,0.0,0.0,0.0,3637,0.0,3637,0.0,0.0,,3637,9.248512,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1977,7.5471907,0.0,0.0,0.0,3265,0.0,3265,0.0,0.0,,3265,7.5471907,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1978,4.5728025,0.0,0.0,0.0,2.11,0.0,2.11,0.0,0.0,,2.11,4.5728025,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1979,6.6539116,0.0,0.0,0.0,3263,0.0,3263,0.0,0.0,,3263,6.6539116,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1980,2.589578,0.0,0.0,0.0,1273,0.0,1273,0.0,0.0,,1273,2.589578,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1981,6.015194,0.0,0.0,0.0,2974,0.0,2974,0.0,0.0,,2974,6.015194,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1982,7.5709677,0.0,0.0,0.0,3836,0.0,3836,0.0,0.0,,3836,7.5709677,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1983,6.5891356,0.0,0.0,0.0,3.66,0.0,3.66,0.0,0.0,,3.66,6.5891356,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1984,6.626251,0.0,0.0,0.0,4081,0.0,4081,0.0,0.0,,4081,6.626251,,0.0,0.0,,0.0,0.0,,
Thailand,THA,1985,5.7355323,0.0,0.0,0.0,3691,0.0,3691,0.0,0.0,16.026957,3691,5.7355323,16.026957,0.0,0.0,0.0,0.0,0.0,0.0,
Thailand,THA,1986,8.074997,0.0,0.0,0.0,5.5317,0.0,5.5317,0.0,0.0,22.422956,5.5317,8.074997,22.422956,0.0,0.0,0.0,0.0,0.0,0.0,
Thailand,THA,1987,5.1940317,0.00492,0.0,0.0,4.05623,0.0,4.05623,0.0,0.00492,14.21294,4.05623,5.1872444,14.195722,0.0,0.0,0.0,0.0,0.0,0.0,
Thailand,THA,1988,4.2621784,0.03019,0.0,0.0,3.71817,0.0,3.71817,0.0,0.03019,11.564287,3.71817,4.2251425,11.471146,0.0,0.0,0.0,0.0,0.0,0.0,
Thailand,THA,1989,5.435299,0.02157,0.0,0.0,5.51221,0.0,5.51221,0.0,0.02157,14.814671,5.51221,5.4124346,14.756926,0.0,0.0,0.0,0.0,0.0,0.0,
Thailand,THA,1990,4.073402,0.025009,0.0,0.0,4.90011,0.0,4.90011,0.0,0.025009,11.164903,4.90011,4.051181,11.108209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1991,3.4002542,0.029667,0.0,0.0,4.50535,0.0,4.50535,0.0,0.029667,9.048247,4.50535,3.376343,8.989056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1992,2.8629646,0.020861,0.0,0.0,4.15894,0.0,4.15894,0.0,0.020861,7.329365,4.15894,2.847637,7.292784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1993,2.1971903,0.029429,0.0,0.0,3.612501,0.0,3.612501,0.0,0.029429,5.750053,3.612501,2.1781178,5.703589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1994,2.3979282,0.05076354,0.0,0.0,4.403602,0.0,4.403602,0.0,0.05076354,6.2647166,4.403602,2.368511,6.193321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1995,3.2421882,0.14274906,0.0,0.0,6.593011,0.0,6.593011,0.0,0.14274906,8.447449,6.593011,3.168196,8.268424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1996,3.1586607,0.2071208,0.0,0.0,7.215002,0.0,7.215002,0.0,0.2071208,8.531997,7.215002,3.0637734,8.293903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1997,2.9777153,0.27350026,0.0,0.0,7082,0.0,7082,0.0,0.27350026,7.938052,7082,2.8585992,7.64289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1998,2.3759058,0.3095111,0.0,0.0,5.088822,0.0,5.088822,0.0,0.3095111,6.0294333,5.088822,2.2295802,5.683738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,1999,1.6081548,0.4474333,0.0,0.0,3.409668,0.0,3.409668,0.0,0.4474333,4.2754407,3.409668,1.4086717,3.7794793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,2000,2.5746095,0.5268975,0.0,0.0,5.891444,0.0,5.89,0.0,0.49,7.126103,5.89,2.347993,6.5788007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,2001,2.5714476,0.62108785,0.0,0.0,6.174345,0.0,6.17,0.0,0.59,7.061527,6.17,2.3181396,6.4452105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,2002,2.8180337,0.7524022,0.0,0.0,7.36694,0.0,7.37,0.0,0.7,7.944477,7.37,2.5349517,7.255365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,2003,2.7227082,1.2314934,0.0,0.0,7.207755,0.0,7.21,0.0,1.15,7.6718354,7.21,2.2917788,6.6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,2004,2.3133497,1.8419179,0.0,0.0,5.896294,0.0,5.9,0.0,1.73,6.516355,5.9,1.7158674,5.0388594,0.0,0.0,0.0,0.0,0.0,0.0,0.034402356
Thailand,THA,2005,2.2752101,1.856268,0.0,0.0,5.671181,0.0,5.67,0.0,1.75,6.0325203,5.67,1.5895143,4.609756,0.0,0.0,0.0,0.0,0.0,0.0,0.623943
Thailand,THA,2006,2.9778264,1.9895779,0.03648,0.000131,7.95005,0.0,7.95,0.0,1.87,7.598855,7.95,2.1678722,6.1518226,0.0,3.5671557e-05,0.0,0.0,0.009947599,0.0,0.9670266
Thailand,THA,2007,2.9363692,2.4194698,0.03876,0.000394,7.961357,0.0,7.96,0.0,2.24,7.708585,7.96,2.0660908,6.015719,0.0,0.00010223109,0.0,0.0,0.010058801,0.0,1.6659788
Thailand,THA,2008,2.9482808,2.1396863,0.03888,0.000482,6.95069,0.0,6.95,0.0,2.0,6.562546,6.95,1.76759,5.096055,0.0,0.00012267489,0.0,0.0,0.009887345,0.0,6.0350504
Thailand,THA,2009,3.0501225,2.252298,0.0444,1,6.965736,0.0,6.97,0.01,2.11,6.626331,6.97,1.6958727,5.080916,0.0,0.00024457887,0.0,0.01,0.010809587,0.0072896928,7.4379945
Thailand,THA,2010,2.8064702,3.3656135,0.05832,0.003924,5.346753,0.0,5.35,0.02,3.21,5.708583,5.35,1.2140607,3.5595474,0.0,0.00089080015,0.0,0.02,0.0132424245,0.013306719,9.69942
Thailand,THA,2011,3.4573398,3.9790473,0.09444,5,7.934922,0.0,7.93,0.09,3.81,8.039962,7.93,1.7460041,5.3894253,0.0,0.0011011822,0.0,0.09,0.020780616,0.061166238,10.68797
Thailand,THA,2012,3.7705746,4.696402,0.498475,0.017179,8.431217,0.14,8.43,0.5,4.35,8.539612,8.43,1.7216157,5.3643017,0.14,0.0035078654,0.08908686,0.5,0.10178631,0.31816736,14.64217
Thailand,THA,2013,3.859155,5.6263814,1.257475,0.351304,5.412084,0.31,5.41,1.26,5.35,7.6765037,5.41,1.0925756,3.3681984,0.31,0.07092022,0.19300212,1.26,0.25385535,0.78446025,18.71267
Thailand,THA,2014,4.2589955,6.717463,1.933475,396,5.163573,0.31,5.16,1.93,6.28,8.395728,5.16,1.0047046,3.1668098,0.31,0.07705188,0.19025408,1.93,0.37620676,1.1844851,20.92237
Thailand,THA,2015,4.1909814,7.3368325,2378,328,3.760733,0.33,3.76,2.38,6.86,7.994962,3.76,0.7114853,2.2551432,0.33,0.062053643,0.1979248,2.38,0.4498889,1.4274577,22.57383
Thailand,THA,2016,4.5999756,8.816594,3377,345,3.543078,0.34,3.54,3.38,8.71,8.984024,3.54,0.6530386,1.9914492,0.34,0.06358831,0.19126913,3.38,0.6224281,1.9014401,20.25946
Thailand,THA,2017,5.3063264,9.29357,4543,1109,4.687186,1.11,4.69,4.54,9.58,10.957095,4.69,0.84391963,2.579758,1.11,0.19967349,0.6105611,4.54,0.8179592,2.4972496,22.43427
Thailand,THA,2018,6.3802214,11.746234,4537,1641,7.597013,1.64,7.6,4.54,12.06,14.190005,7.6,1.3195095,4.173531,1.64,0.2850219,0.900604,4.54,0.7880222,2.4931355,24.55093
Thailand,THA,2019,6.9562197,12.587671,5146,3.67,6.309958,3.67,6.31,5.15,12.89,14.700173,6.31,1.0914316,3.3104243,3.67,0.6347989,1.9253974,5.15,0.89010215,2.7018518,27.45843
Thailand,THA,2020,6.9914207,11.701059,5.1600986,3.680055,4.539848,3.22,4.54,5.03,11.94,13.796373,4.54,0.8466403,2.5327754,3.22,0.6862967,1.7963737,5.03,0.9623114,2.8061368,27.65614
Thailand,THA,2021,7.113618,12.982535,5.242457,3.67,4.539992,4.3,4.68,4.29,13.84,14.506635,4.68,0.8369817,2.5042806,4.3,0.67659223,2.300942,4.29,0.96648645,2.2955906,24.957928
Trinidad and Tobago,TTO,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1971,0.24740219,35,0.0,0.0,0.0,0.0,0.0,0.0,35,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1972,0.17949839,35,0.0,0.0,0.0,0.0,0.0,0.0,35,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1973,0.14994937,29,0.0,0.0,0.0,0.0,0.0,0.0,29,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1974,0.13420564,25,0.0,0.0,0.0,0.0,0.0,0.0,25,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Trinidad and Tobago,TTO,1975,0.15323229,23,0.0,0.0,0.0,0.0,0.0,0.0,23,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
